,Link,Cập nhật ngày,Tên tòa nhà,Địa chỉ,Đường,Phường,Quận,Tỉnh,Số tầng,Diện tích cho thuê,Giá thuê,Phí quản lý,Phí gửi xe máy,Phí gửi ô tô,Tiền điện,Phí ngoài giờ,Thời gian thiết kế văn phòng,Thời gian thuê,Đặt cọc,Thanh toán
1134,https://vlook.vn/van-phong-cho-thue/packsimex-building-cho-thue-van-phong-quan-1-gia-re/,24/02/2021,PACKSIMEX BUILDING,"Đông Du, Phường Bến Nghé, Quận 1",Đông Du,Phường Bến Nghé,Quận 1,HCM,1 Hầm – 1 Trệt – 7 Tầng – 1 Thang máy,40 – 48 – 60 – 80 – 100 – 160 m2,15.2$ /m2,3$ /m2,6$ /tháng,60$ /tháng,Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1135,https://vlook.vn/van-phong-cho-thue/paragon-building-cho-thue-van-phong-quan-7/,21/01/2021,PARAGON BUILDING,"Nguyễn Lương Bằng, Phường Tân Phú, Quận 7",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,HCM,2 Hầm – 1 Trệt – 9 Tầng – 5 Thang máy,100 – 200 – 500 – 1000 m2,17$ /m2,5$ /m2,200.000đ/ tháng,2.000.000đ /tháng,Theo giá nhà nước. Miễn phí tiền điện máy lạnh trong giờ làm việc,Thỏa thuận,"Miễn phí từ 7-30 ngày, tùy diện tích",Tối thiểu 2 năm,3 tháng,Theo tháng hoặc theo quý
1136,https://vlook.vn/van-phong-cho-thue/pan-building-cho-thue-van-phong-quan-3/,04/02/2021,Pan Building,"Nguyễn Đình Chiểu, Phường 6, Quận 3",Nguyễn Đình Chiểu,Phường 6,Quận 3,HCM,1 Trệt – 6 Tầng – 1 Thang máy,50 – 100 – 200 m2,16$ /m2,2$ /m2,150.000đ/ tháng,2.000.000đ /tháng,Theo giá nhà nước,Thỏa thuận,"Miễn phí từ 7-30 ngày, tùy diện tích",Tối thiểu 2 năm,3 tháng,Theo quý
1137,https://vlook.vn/van-phong-cho-thue/pan-pacific-building-dien-bien-phu-quan-binh-thanh/,23/12/2020,PAN PACIFIC BUILDING,"Điện Biên Phủ, Phường 17, Quận Bình Thạnh",Điện Biên Phủ,Phường 17,Quận Bình Thạnh,HCM,1 Hầm – 1 Trệt – 6 Tầng – 1 Thang máy,60 – 120 – 180 – 240 – 480 – 600 m2,11.5$ /m2,4$ /m2,100.000đ /tháng,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo quý
1138,https://vlook.vn/van-phong-cho-thue/paragon-golden-centre-tran-nhat-duat-quan-1/,24/02/2021,PARAGON GOLDEN CENTRE,"Trần Nhật Duật, Phường Tân Định, Quận 1",Trần Nhật Duật,Phường Tân Định,Quận 1,HCM,1 Hầm – 1 Trệt – 8 Tầng – 1 Thang máy,130 – 260 – 520 – 780 m2,13$ /m2,2$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1139,https://vlook.vn/van-phong-cho-thue/octagon-building-cho-thue-van-phong-quan-3/,04/02/2021,OCTAGON BUILDING,"Võ Thị Sáu, Phường 7, Quận 3",Võ Thị Sáu,Phường 7,Quận 3,HCM,1 Hầm – 1 Trệt – 9 Tầng – 2 Thang máy,70 – 110 – 130 – 210 m2,17$ /m2,3$ /m2,7$ /tháng,120$ /tháng,Đồng hồ riêng. Theo giá nhà nước,Miễn,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng
1140,https://vlook.vn/van-phong-cho-thue/pax-sky-building-cho-thue-van-phong-quan-3/,04/02/2021,Pax Sky Building,"Nguyễn Đình Chiểu, Phường 6, Quận 3",Nguyễn Đình Chiểu,Phường 6,Quận 3,HCM,1 Hầm – 1 Trệt – 12 Tầng – 2 Thang máy,50 – 100 – 150 – 200 – 386 m2,21.4$ /m2,5$ /m2,8$/ tháng,80$ /tháng,Theo giá nhà nước. Miễn phí điện lạnh trong giờ hành chính,Thỏa thuận,"Miễn phí từ 7-30 ngày, tùy diện tích",Tối thiểu 2 năm,3 tháng,Theo quý
1141,https://vlook.vn/van-phong-cho-thue/pax-sky-le-lai-quan-1/,24/02/2021,PAX SKY LÊ LAI,"Lê Lai, Phường Bến Thành, Quận 1",Lê Lai,Phường Bến Thành,Quận 1,HCM,2 Hầm – 1 Trệt – 1 Lửng – 10 Tầng – 2 Thang máy,140 – 150 – 190 – 220 – 440 – 660 – 880 – 1.000 m2,22$ /m2,5.5$ /m2,12$ /tháng,120$ /tháng,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo quý
1142,https://vlook.vn/van-phong-cho-thue/pax-sky-cao-thang-quan-3/,04/02/2021,PAX SKY CAO THẮNG,"Cao Thắng, Phường 3, Quận 3",Cao Thắng,Phường 3,Quận 3,HCM,1 Hầm – 1 Trệt – 9 Tầng – 1 Thang máy,60 – 126 – 252 – 378 m2,22$ /m2,3$ /m2,200.000đ /tháng,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1143,https://vlook.vn/van-phong-cho-thue/pax-sky-building-vo-thi-sau-quan-3/,04/02/2021,PAX SKY BUILDING VÕ THỊ SÁU,"Võ Thị Sáu, Phường 7, Quận 3",Võ Thị Sáu,Phường 7,Quận 3,HCM,1 Trệt – 2 Tầng – 1 Thang bộ,40 – 60 – 100 m2,12$ /m2,3$ /m2,120.000đ /tháng,1.500.000đ /tháng,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1144,https://vlook.vn/van-phong-cho-thue/pax-sky-building-de-tham-quan-1/,24/02/2021,PAX SKY BUILDING ĐỀ THÁM,"Đề Thám, Phường Cô Giang, Quận 1",Đề Thám,Phường Cô Giang,Quận 1,HCM,2 Hầm – 1 Trệt – 29 Tầng – 4 Thang máy,100 – 140 – 154 – 206 – 240 – 480 – 1.200 m2,20$ /m2,5.5$ /m2,10$ /tháng,100$ /tháng,Đồng hồ riêng. Đơn giá 3.500đ /Kwh,Miễn phí,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo quý
1145,https://vlook.vn/van-phong-cho-thue/pax-sky-7-building-nguyen-dinh-chieu-quan-3/,04/02/2021,PAX SKY 7 BUILDING,"Nguyễn Đình Chiểu, Phường 6, Quận 3",Nguyễn Đình Chiểu,Phường 6,Quận 3,HCM,1 Hầm – 1 Trệt – 8 Tầng – 1 Thang máy,50 – 115 – 230 m2,16$ /m2,4$ /m2,10$ /tháng,100$ /tháng,Đồng hồ riêng. Theo giá nhà nước,Miễn phí,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1146,https://vlook.vn/van-phong-cho-thue/pax-sky-5-building-555-ba-thang-hai-quan-10/,19/01/2021,PAX SKY 5 BUILDING,"Ba Tháng Hai, Phường 8, Quận 10",Ba Tháng Hai,Phường 8,Quận 10,HCM,2 Hầm – 1 Trệt – 1 Lửng – 9 Tầng – 2 Thang máy,70 – 105 – 108 – 138 – 178 m2,13.5$ /m2,4$ /m2,10$ /tháng,100$ /tháng,Đồng hồ riêng. Đơn giá 3.500đ/Kwh,0.05$ /m2 /giờ,"Miễn phí từ  15-45  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo quý
1147,https://vlook.vn/van-phong-cho-thue/pax-sky-2-building-cho-thue-van-phong-quan-3/,04/02/2021,Pax Sky 2 Building,"Phạm Ngọc Thạch, Phường 6, Quận 3",Phạm Ngọc Thạch,Phường 6,Quận 3,HCM,1 hầm – 1 trệt – 12 tầng – 2 thang máy,50 – 70 – 80 – 100 – 200 m2,20.5$ /m2,5$ /m2,10$/ tháng,100$ /tháng,Đồng hồ riêng. Miễn phí điều hòa trong giờ hành chính,0.05$ /m2 /h,"Miễn phí từ 7-30 ngày, tùy diện tích",Tối thiểu 2 năm,3 tháng,Theo quý
1148,https://vlook.vn/van-phong-cho-thue/pasteur-tower-cho-thue-van-phong-quan-3/,04/02/2021,Pasteur Tower,"Pasteur, Phường 6, Quận 3",Pasteur,Phường 6,Quận 3,HCM,1 Hầm – 1 Trệt – 8 Tầng – 2 Thang máy,230 – 280 m2,19$ /m2,5$ /m2,7$ /tháng,70$ /tháng,Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1149,https://vlook.vn/van-phong-cho-thue/pasteur-building-cho-thue-van-phong-quan-3/,04/02/2021,Pasteur Building,"Pasteur, Phường 6, Quận 3",Pasteur,Phường 6,Quận 3,HCM,1 Hầm – 1 Trệt – 10 Tầng – 1 Thang máy,36 – 54 – 60 – 100 – 262 m2,12$ /m2,3$ /m2,7$/ tháng,120$ /tháng,Theo giá nhà nước,Miễn phí,"Miễn phí từ 7-30 ngày, tùy diện tích",Tối thiểu 2 năm,3 tháng,Theo tháng hoặc theo quý
1150,https://vlook.vn/van-phong-cho-thue/pastel-inn-saigon-pasteur-quan-1/,24/02/2021,PASTEL INN SAIGON,"Pasteur, Phường Bến Nghé, Quận 1",Pasteur,Phường Bến Nghé,Quận 1,HCM,1 Trệt – 6 Tầng – 1 Thang máy,37 – 45 – 100 – 200 – 800 m2,16$ /m2,3$ /m2,9 USD /tháng,Thỏa thuận,Đồng hồ điện. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1151,https://vlook.vn/van-phong-cho-thue/parkview-tower-dai-lo-huu-nghi-thuan-an-binh-duong/,28/01/2021,PARKVIEW TOWER,"Đại Lộ Hữu Nghị, Phường Bình Hoà, Thị xã Thuận An, Bình Dương",Đại Lộ Hữu Nghị,Phường Bình Hoà,Thị Xã Thuận An,Bình Dương,1 Hầm – 1 Trệt – 8 Tầng – 2 Thang máy,70 – 100 – 150 – 200 – 300 – 500 m2,9$ /m2,2$ /m2,150.000đ /tháng,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1152,https://vlook.vn/van-phong-cho-thue/park-ix-building-phan-dinh-giot-quan-tan-binh/,23/12/2020,PARK IX BUILDING,"Phan Đình Giót, Phường 2, Quận Tân Bình",Phan Đình Giót,Phường 2,Quận Tân Bình,HCM,2 Hầm – 1 Trệt – 16 Tầng – 4 Thang máy,75 – 200 – 400 – 610 – 1.200 m2,20$ /m2,5$ /m2,200.000đ /tháng,2.500.000đ /tháng,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  3  năm,4-6  tháng,Theo tháng hoặc theo quý
1153,https://vlook.vn/van-phong-cho-thue/park-royal-sg-van-phong-cho-thue-quan-tan-binh/,13/01/2021,Park Royal SG BUILDING,"Nguyễn Văn Trỗi, Phường 1, Quận Tân Bình",Nguyễn Văn Trỗi,Phường 1,Quận Tân Bình,HCM,1 Hầm – 1 Trệt – 9 Tầng – 1 Thang máy,34 – 50 – 60 – 105 m2,17$ /m2,3$ /m2,6$/ tháng,60$ /tháng,Theo giá nhà nước,Miễn phí,"Miễn phí từ 7-30 ngày, tùy diện tích",Tối thiểu 2 năm,3 tháng,Theo tháng
1154,https://vlook.vn/van-phong-cho-thue/pax-sky-nguyen-cu-trinh-quan-1/,24/02/2021,PAX SKY NGUYỄN CƯ TRINH,"Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1",Nguyễn Cư Trinh,Phường Nguyễn Cư Trinh,Quận 1,HCM,2 Hầm – 1 Trệt – 1 Lửng – 10 Tầng – 2 Thang máy,90 – 150 – 200 – 230  – 460 – 690 – 1.000 m2,21$ /m2,5.5$ /m2,12$ /tháng,120$ /tháng,Đơn giá 3.500đ /Kwh. Miễn phí điện lạnh trong giờ hành chính,0.05$ /m2 /giờ,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo quý
1155,https://vlook.vn/van-phong-cho-thue/perfect-building-cho-thue-van-phong-quan-1-2/,24/02/2021,PERFECT BUILDING,"Lê Thị Hồng Gấm, Phường Nguyễn Thái Bình, Quận 1",Lê Thị Hồng Gấm,Phường Nguyễn Thái Bình,Quận 1,HCM,1 Hầm – 1 Trệt – 9 Tầng – 1 Thang máy,60 – 80 – 100 – 150 – 200 m2,13.4$ /m2,3$/m2,6$ /tháng,60$ /tháng,Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1156,https://vlook.vn/van-phong-cho-thue/pearl-plaza-dien-bien-phu-van-phong-cho-thue-quan-binh-thanh/,23/12/2020,PEARL PLAZA ĐIỆN BIÊN PHỦ,"Điện Biên Phủ, Phường 25, Quận Bình Thạnh",Điện Biên Phủ,Phường 25,Quận Bình Thạnh,HCM,4 Hầm – 1 Trệt – 32 Tầng – 10 Thang máy,89 – 176 – 193 – 305 – 544 – 1.134 m2,23$ /m2,6$ /m2,9$ /tháng,120$ /tháng,Điện máy lạnh được cung cấp miễn phí trong giờ làm việc,Thỏa thuận,"Miễn phí từ  15 - 75  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo quý
1157,https://vlook.vn/van-phong-cho-thue/pearl-5-le-quy-don-quan-3/,04/02/2021,PEARL 5,"Lê Quý Đôn, Phường 6, Quận 3",Lê Quý Đôn,Phường 6,Quận 3,HCM,3 Hầm – 1 Trệt – 17 Tầng – 4 Thang máy,680 – 928 m2,35$ /m2,6$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Miễn phí,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1158,https://vlook.vn/van-phong-cho-thue/petrovietnam-tower-cho-thue-van-phong-quan-1/,24/02/2021,PETROVIETNAM TOWER,"Lê Duẩn, Phường Bến Nghé, Quận 1",Lê Duẩn,Phường Bến Nghé,Quận 1,HCM,2 Hầm – 1 Trệt – 20 Tầng – 9 Thang máy,85 – 200 – 350 – 597 – 624 m2,30$ /m2,7.1$ /m2,Thỏa thuận,5.060.000đ /tháng,Đồng hồ riêng. Miễn phí điện lạnh trong giờ hành chính,3.413đ /m2 /giờ,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo quý
1159,https://vlook.vn/van-phong-cho-thue/petronas-tower-cho-thue-van-phong-quan-1/,24/02/2021,PETRONAS TOWER,"Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1",Nguyễn Văn Cừ,Phường Nguyễn Cư Trinh,Quận 1,HCM,2 Hầm – 1 Trệt – 14 Tầng – 4 Thang máy,130 – 270 – 385 – 470 – 626 m2,23$ /m2,6$ /m2,Miễn phí,Miễn phí (thỏa thuận),Theo giá nhà nước. Miễn phí điện lạnh trong giờ hành chính,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo quý
1160,https://vlook.vn/van-phong-cho-thue/petroland-tower-cho-thue-van-phong-quan-7/,20/01/2021,PETROLAND TOWER,"Tân Trào, Phường Tân Phú, Quận 7",Tân Trào,Phường Tân Phú,Quận 7,HCM,3 Hầm – 1 Trệt – 30 Tầng – 6 Thang máy,150 – 250 – 300 – 350 - 1.090 m2,12.2$ /m2,6$ /m2,6$ /tháng,70$ /tháng,Đồng hồ riêng. Miễn phí điện lạnh trong giờ hành chính,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo quý
1161,https://vlook.vn/van-phong-cho-thue/perfetto-building-cong-hoa-quan-tan-binh/,23/12/2020,PERFETTO BUILDING,"Cộng Hòa, Phường 13, Quận Tân Bình",Cộng Hòa,Phường 13,Quận Tân Bình,HCM,1 Hầm – 1 Trệt – 8 Tầng – 1 Thang máy,55 – 100 – 155 m2,10.7$ /m2,0$ /m2,150.000đ /tháng,700.000đ /tháng,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1162,https://vlook.vn/van-phong-cho-thue/pbs-building-van-phong-cho-thue-quan-tan-binh/,13/01/2021,PBS BUILDING,"Đường D52, Phường 12, Quận Tân Bình",Đường D52,Phường 12,Quận Tân Bình,HCM,1 Hầm – 1 Trệt – 6 Tầng – 1 Thang máy,40 – 60 – 90 – 120 – 150 m2,10$ /m2,0$ /m2,6$ /tháng,60$ /tháng,Theo giá nhà nước,Miễn phí,"Miễn phí từ 7-30 ngày, tùy diện tích",Tối thiểu 1 năm,3 tháng,Theo tháng
1163,https://vlook.vn/van-phong-cho-thue/paxsky-building-nam-ky-khoi-nghia-cho-thue-van-phong-quan-3/,04/02/2021,PAXSKY BUILDING NAM KỲ KHỞI NGHĨA,"Nam Kỳ Khởi Nghĩa, Phường 7, Quận 3",Nam Kỳ Khởi Nghĩa,Phường 7,Quận 3,HCM,1 Hầm – 1 Trệt – 1 Lửng – 7 Tầng,50 – 60 – 80 – 100 – 130 m2,15.9$ /m2,5$ /m2,10$ /tháng,100$ /tháng,Theo giá nhà nước. Miễn phí điện lạnh trong giờ hành chính.,0.05$ /m2 /h,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo quý
1164,https://vlook.vn/van-phong-cho-thue/pax-sky-nguyen-thi-minh-khai-quan-3/,04/02/2021,PAX SKY NGUYỄN THỊ MINH KHAI,"Nguyễn Thị Minh Khai, Phường 6, Quận 3",Nguyễn Thị Minh Khai,Phường 6,Quận 3,HCM,1 Hầm – 1 Trệt – 1 Lửng – 12 Tầng – 2 Thang máy,114 – 228 – 456 – 684 – 2.964 m2,20.5$ /m2,5$ /m2,10$/tháng,100$ /tháng,Đồng hồ riêng. Miễn phí điện lạnh trong giờ hành chính,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo quý
1165,https://vlook.vn/van-phong-cho-thue/cho-thue-van-phong-quan-1-pdd-office-building/,24/02/2021,PDD OFFICE BUILDING,"Pasteur, Phường Bến Nghé, Quận 1, TP HCM",Pasteur,Phường Bến Nghé,Quận 1,HCM,1 Hầm – 1 Trệt – 10 Tầng – 2 Thang máy,60 – 95 – 150 – 200 – 256 m2,23$ /m2,7$ /m2,8$ /tháng,140$ /tháng,Miễn phí tiền điện máy lạnh trong giờ hành chính,Thỏa thuận,"Miễn phí từ 7 ngày đến 30 ngày, tùy diện tích",Tối thiểu 2 năm,3 tháng,Theo quý
1166,https://vlook.vn/van-phong-cho-thue/peace-building-van-phong-cho-thue-quan-binh-thanh/,23/12/2020,PEACE BUILDING,"Điện Biên Phủ, Phường 25, Quận Bình Thạnh",Điện Biên Phủ,Phường 25,Quận Bình Thạnh,HCM,1 Hầm – 1 Trệt – 7 Tầng – 1 Thang Máy,50 –> 500 m2,11$ /m2,3$ /m2,5$ /tháng,50$ /tháng,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1167,https://vlook.vn/van-phong-cho-thue/pax-sky-ung-van-khiem-quan-binh-thanh/,23/12/2020,PAX SKY UNG VĂN KHIÊM,"26 Ung Văn Khiêm, Phường 25, Quận Bình Thạnh",26 Ung Văn Khiêm,Phường 25,Quận Bình Thạnh,HCM,2 Hầm – 1 Trệt – 9 Tầng – 4 Thang máy,100 – 500 – 1.300 – 2.350 – 3.250 m2,17.7$ /m2,5$ /m2,8$ /tháng,80$ /tháng,Đồng hồ riêng. Miễn phí điều hoà trong giờ hành chính,0.054$/m²/h,"Miễn phí từ  7-60  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo quý
1168,https://vlook.vn/van-phong-cho-thue/peace-sun-building-truong-chinh-quan-tan-binh/,23/12/2020,PEACE SUN BUILDING,"Trường Chinh, Phường 15, Quận Tân Bình",Trường Chinh,Phường 15,Quận Tân Bình,HCM,1 Hầm – 1 Trệt – 6 Tầng – 1 Thang máy,164 – 328 – 492 – 656 – 820 – 1.200 m2,12$ /m2,1$ /m2,200.000đ /tháng,2.000.000đ /tháng,Đồng hồ riêng. Đơn giá 4.000đ /Kwh,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1169,https://vlook.vn/van-phong-cho-thue/pham-van-dong-building-quan-thu-duc/,02/02/2021,PHẠM VĂN ĐỒNG BUILDING,"Phạm Văn Đồng, Phường Hiệp Bình Chánh, Quận Thủ Đức",Phạm Văn Đồng,Phường Hiệp Bình Chánh,Quận Thủ Đức,HCM,1 Hầm – 1 Trệt – 3 Tầng – 1 Thang bộ,230 – 460 – 690 – 900 m2,3$ /m2,0$ /m2,Miễn phí,Miễn phí,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  3  năm,3  tháng,Theo tháng hoặc theo quý
1170,https://vlook.vn/van-phong-cho-thue/pham-van-bach-building-quan-tan-binh/,23/12/2020,PHẠM VĂN BẠCH BUILDING,"Phạm Văn Bạch, Phường 15, Quận Tân Bình",Phạm Văn Bạch,Phường 15,Quận Tân Bình,HCM,1 Hầm – 1 Trệt – 1 Lửng – 4 Tầng – 1 Thang máy,68 – 136 – 204 – 272 – 340 m2,9.5$ /m2,0$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1171,https://vlook.vn/van-phong-cho-thue/pham-thai-buong-building-quan-7/,20/01/2021,PHẠM THÁI BƯỜNG BUILDING,"Phạm Thái Bường, Phường Tân Phong, Quận 7",Phạm Thái Bường,Phường Tân Phong,Quận 7,HCM,1 Trệt – 2 Tầng – 1 Thang bộ,90 – 180 – 360 m2,9$ /m2,0$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Miễn phí,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1172,https://vlook.vn/van-phong-cho-thue/pham-ngoc-thach-building-cho-thue-van-phong-gia-re-quan-3/,05/02/2021,PHẠM NGỌC THẠCH BUILDING,"Phạm Ngọc Thạch, Phường 6, Quận 3",Phạm Ngọc Thạch,Phường 6,Quận 3,HCM,1 Trệt – 1 Lửng – 7 Tầng – 2 Thang máy,50 – 300 m2,14$ /m2,3$ /m2,6$/ tháng,100$ /tháng,Theo giá nhà nước,Miễn phí,"Miễn phí từ 7-30 ngày, tùy diện tích",Tối thiểu 2 năm,3 tháng,Theo tháng hoặc theo quý
1173,https://vlook.vn/van-phong-cho-thue/pham-huy-building-le-quang-dinh-quan-binh-thanh/,23/12/2020,PHẠM HUY BUILDING,"Lê Quang Định, Phường 14, Quận Bình Thạnh",Lê Quang Định,Phường 14,Quận Bình Thạnh,HCM,1 Hầm – 1 Trệt – 6 Tầng – 1 Thang máy,95 – 180 – 320 m2,11$ /m2,0$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ điện. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1174,https://vlook.vn/van-phong-cho-thue/phat-loc-building-quach-van-tuan-quan-tan-binh/,23/12/2020,PHÁT LỘC BUILDING,"Quách Văn Tuấn, Phường 12, Quận Tân Bình",Quách Văn Tuấn,Phường 12,Quận Tân Bình,HCM,1 Hầm – 1 Trệt –5 Tầng – 1 Thang máy,30 – 40 – 60 – 100 – 200 M2,13.8$ /m2,0$ /m2,150.000đ /tháng,Thỏa thuận,Đồng hồ riêng. Đơn giá 4.000đ /Kwh,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1175,https://vlook.vn/van-phong-cho-thue/phat-dat-building-an-duong-vuong-quan-5/,27/01/2021,PHÁT ĐẠT BUILDING,"An Dương Vương, Phường 3, Quận 5",An Dương Vương,Phường 3,Quận 5,HCM,1 Hầm – 1 Trệt – 3 Tầng – 1 Sân Thượng – 1 Thang máy,170 – 340 – 510 – 680 – 800 m2,18$ /m2,3$ /m2,Miễn phí,Miễn phí,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1176,https://vlook.vn/van-phong-cho-thue/phan-minh-building-khuong-viet-quan-tan-phu/,02/02/2021,PHAN MINH BUILDING,"Khuông Việt, Phường Phú Trung, Quận Tân Phú",Khuông Việt,Phường Phú Trung,Quận Tân Phú,HCM,2 Hầm – 1 Trệt – 8 Tầng – 2 Thang máy,127 – 280 – 500 – 948 – 5.000 m2,11$ /m2,3$ /m2,120.000đ /tháng,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
